acousticness,danceability,energy,speechiness,valence,BPM,song_title,artists,artists_url,date_added,album_cover,popularity,url,date_added_year
0.228,0.585,0.744,0.0419,0.349,104.919,Nobody Compares To You,"Gryffin,Katie Pearlman","2ZRQcIgzPCVaT9XKhXZIzh,1Q9KyQkc3vODeRt9OfItxl",2019-04-05,https://i.scdn.co/image/ab67616d0000b273c164fdc5e67a209810017264,0,47165S9Ppynsd9rIzVG4uS,2019
0.0236,0.542,0.894,0.0676,0.296,127.947,Surrender,Cash Cash,1LOB7jTeEV14pHai6EXSzF,2019-04-05,https://i.scdn.co/image/ab67616d0000b27359793ced68eb51690ecd9f8f,0,3rwdcyPQ37SSsf1loOpux9,2019
0.25,0.503,0.704,0.0339,0.114,127.945,Let Me Feel - Radio Edit,"Nicky Romero,Vicetone,When We Are Wild","5ChF3i92IPZHduM7jN3dpg,0daugAjUgbJSqdlyYNwIbT,5Mrj5E7pfTnz99Yyef5mW8",2019-04-04,https://i.scdn.co/image/ab67616d0000b2738b8f123d13d8fdc97a9bcd50,0,1kVh5zMwaDnuyTedpaQbW7,2019
0.028,0.501,0.648,0.0696,0.191,163.834,Whole Heart,"Gryffin,Bipolar Sunshine","2ZRQcIgzPCVaT9XKhXZIzh,0CjWKoS55T7DOt0HJuwF1H",2019-04-04,https://i.scdn.co/image/ab67616d0000b273a8d1365ce57256413aa9a601,59,4Z1t1aMRif8ES212kTN8H2,2019
0.00064,0.683,0.905,0.0582,0.11,128.021,Gin & Vodka,"Steff da Campo,Tommy Jayden","7Bo6vpAmmhylCRWoHSBkcZ,5hxh3f4XzpuLtWvthJlIfI",2019-04-03,https://i.scdn.co/image/ab67616d0000b2733d0ff34a8d7804aaed525bad,32,3EsUIx3J3U8pYu8N7xoEpD,2019
0.4,0.59,0.602,0.0378,0.512,110.044,Waiting For,Joakim Lundell,0XNvr6bnNywV946ZKaJtr0,2019-04-03,https://i.scdn.co/image/ab67616d0000b273821416d8790ccb9d46af8c0f,37,7gkpcsDxMFWHCJeqvnvmpv,2019
0.195,0.454,0.739,0.203,0.523,195.68,Last Time Love,"Fancy Cars,Myah Marie","6qDAseNQcBQiKVv35eitem,2bhKoNWwiNLxvkd1ynM8pV",2019-04-03,https://i.scdn.co/image/ab67616d0000b273b2bab77ed7f4fc9c6828fb5b,44,2iJHpuk7zAoQJjtwEdtlSk,2019
0.0573,0.424,0.694,0.0386,0.0801,128.034,Mistaken (feat. Alex Aris),"Martin Garrix,Matisse & Sadko,Alex Aris","60d24wfXkVzDSfLS6hyCjZ,2QMCcKIPHnjQaPPgoEst88,7J7YzKnvAyEmHCg7LGWW0G",2019-03-31,https://i.scdn.co/image/ab67616d0000b27346a81c3b2a02678d5ca6b41c,56,18KjYhghq6K3ZmfcewWDp6,2019
0.12,0.494,0.767,0.051,0.112,125.506,Call You (feat. Nasri of MAGIC!),"Cash Cash,MAGIC!","1LOB7jTeEV14pHai6EXSzF,0DxeaLnv6SyYk2DOqkLO8c",2019-03-30,https://i.scdn.co/image/ab67616d0000b27398bd1db8cae1c2ddbe57ed82,47,1gdMKFGWrI34ZTO8k7Hfg6,2019
0.319,0.51,0.53,0.0312,0.136,135.726,多遠都要在一起,G.E.M.,7aRC4L63dBn3CiLDuWaLSI,2019-03-30,https://i.scdn.co/image/ab67616d0000b273a40897c721bbc3afded61669,54,55d0jw269HE9pbOt5ntCo8,2019
0.00968,0.513,0.788,0.0364,0.234,139.987,All You Need To Know (feat. Calle Lehmann),"Gryffin,SLANDER,Calle Lehmann","2ZRQcIgzPCVaT9XKhXZIzh,20DZAfCuP1TKZl5KcY7z3Q,2QeNM65b7IWvK4Ofcqz8cm",2019-03-28,https://i.scdn.co/image/ab67616d0000b27344fa3ab08e3c6e74c1960081,64,4Gcv5SsxnQWpmOnUI19EJk,2019
0.0648,0.724,0.702,0.0429,0.688,106.044,No New Friends,"Sia,Diplo,Labrinth,LSD","5WUlDfRSoLAfcVSX1WnrxN,5fMUXHkw8R8eOP2RNVYEZX,2feDdbD5araYcm6JhFHHw7,6IZ4ctovY9dl7bgHClAvKJ",2019-03-27,https://i.scdn.co/image/ab67616d0000b2738dc45578c53241f47be7dfb6,0,3Y7a0typ6ik1KscmebXd6D,2019
0.0737,0.682,0.656,0.0435,0.607,130.089,So Am I,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,2019-03-27,https://i.scdn.co/image/ab67616d0000b273b8dcf98474721fe404ad780d,5,0uUNN1nSoUx1A4fkDCWDQ7,2019
0.74,0.652,0.557,0.0318,0.483,150.073,Let Me Down Slowly,Alec Benjamin,5IH6FPUwQTxPSXurCrcIov,2019-03-27,https://i.scdn.co/image/ab67616d0000b273459d675aa0b6f3b211357370,87,2qxmye6gAegTMjLKEBoR3d,2019
0.175,0.514,0.618,0.0317,0.401,84.259,Last Hurrah,Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,2019-03-27,https://i.scdn.co/image/ab67616d0000b273967032732fbe7de24b4a463e,67,0i0wnv9UoFdZ5MfuFGQzMy,2019
0.455,0.679,0.572,0.0781,0.542,92.859,Undrunk,FLETCHER,5qa31A9HySw3T7MKWI9bGg,2019-03-27,https://i.scdn.co/image/ab67616d0000b273138d679fb98480736ae613c9,0,5SHhPFh68OhUmuRPymKX9d,2019
0.0157,0.59,0.9,0.156,0.188,137.774,Matrix,"W&W,Maurice West","2rTo8KIkBTFjQS7VvaKYQ4,1qF8DC6uIBjskqP0hyw1Gk",2019-03-26,https://i.scdn.co/image/ab67616d0000b273d8c72f550f53ea7d70de7abd,44,3JM0gMpEWNDAM41LKVlcjI,2019
0.146,0.667,0.783,0.0313,0.504,107.955,Anywhere I Go,Vicetone,0daugAjUgbJSqdlyYNwIbT,2019-03-25,https://i.scdn.co/image/ab67616d0000b273c1f5f3e2433007c00d2225b5,43,7qxOILkR7DOg7pyYXgarmo,2019
0.121,0.649,0.82,0.0558,0.349,128.096,I'm Not Sorry,"Hardwell,Mike Williams","6BrvowZBreEkXzJQMpL174,3IpvVrP3VLhruTmnququq7",2019-03-25,https://i.scdn.co/image/ab67616d0000b2738c71cd488288e9c1dcc489bb,11,2lT0puCY7Wfb5ds4irgeTb,2019
0.00271,0.618,0.754,0.0882,0.485,148.013,Bye Bye (feat. Ivy Adara),"Gryffin,Ivy Adara","2ZRQcIgzPCVaT9XKhXZIzh,43G7qlx7v7OGJJrUTXIqLq",2019-03-25,https://i.scdn.co/image/ab67616d0000b2733faa70ca1fbf7ee2ee46d526,46,3SEupjP7CBdIoNPrFrMozG,2019
0.269,0.737,0.747,0.0323,0.447,105.943,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,"SHAUN,Conor Maynard,Sam Feldt","72nLe76yBFSlP6VBzME358,6mU8ucezzms5I2kNH6HNlu,20gsENnposVs2I4rQ5kvrf",2019-03-23,https://i.scdn.co/image/ab67616d0000b27391994452af66b672954b6eb4,77,1ZLrDPgR7mvuTco3rQK8Pk,2019
0.247,0.657,0.882,0.0456,0.179,127.994,Heaven (feat. Veronica),"Dzeko,Riggi & Piros,Veronica","5vQfv3s2Z2SRdPZKr82ABw,2paaWadjhhY3shymyR5TcH,6yNer6qvaSzSUpOezir835",2019-03-22,https://i.scdn.co/image/ab67616d0000b273a92161f817990f6cb5e5b131,61,5ql2mP9FUhB3SgMzv2akuO,2019
0.00497,0.625,0.961,0.205,0.426,129.949,Can You Feel It,"Tiësto,John Christian","2o5jDhtHVPhrJdv3cEQ99Z,4I4ZRmxuOEADKSea0rNq3h",2019-03-22,https://i.scdn.co/image/ab67616d0000b2730a344a1fbab95db71690ef0e,35,1hvIHTTJfxidaT0OUCtcYa,2019
0.737,0.483,0.412,0.0402,0.247,170.163,idontwannabeyouanymore,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,2019-03-22,https://i.scdn.co/image/ab67616d0000b273a9f6c04ba168640b48aa5795,83,41zXlQxzTi6cGAjpOXyLYH,2019
0.979,0.498,0.104,0.0621,0.205,124.001,when the party's over,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,2019-03-22,https://i.scdn.co/image/ab67616d0000b27304b3aa9683e334b8140d19e7,1,14JzyD6FlBD5z0wV5P07YI,2019
0.64,0.589,0.227,0.0498,0.182,74.993,Kiss Me,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2019-03-20,https://i.scdn.co/image/ab67616d0000b273ed139c2e0e3681cc2d35e256,74,0Tel1fmuCxEFV6wBLXsEdk,2019
0.00575,0.579,0.697,0.0287,0.64,181.995,If I Let You Go - Radio Edit,Westlife,5Z1CCuBsyhEHngq3U5IraY,2019-03-19,https://i.scdn.co/image/ab67616d0000b273f43e355a74359aaba039220b,2,5giCRvTkp5GV5UIAORAOof,2019
0.44,0.549,0.546,0.0281,0.158,122.007,Home,Westlife,5Z1CCuBsyhEHngq3U5IraY,2019-03-19,https://i.scdn.co/image/ab67616d0000b2737635ddd429d1369e4742360c,0,1ycllvcsoxffNpcw2EVCze,2019
0.71,0.646,0.648,0.0372,0.466,75.004,TEST DRIVE,Joji,3MZsBdqDrRTJihTHQrO6Dq,2019-03-17,https://i.scdn.co/image/ab67616d0000b27360ba1d6104d0475c7555a6b2,72,1DMEzmAoQIikcL52psptQL,2019
0.000753,0.59,0.888,0.0797,0.0715,128.025,Halfway There (feat. Lena Leon),"Tiësto,Dzeko,Lena Leon","2o5jDhtHVPhrJdv3cEQ99Z,5vQfv3s2Z2SRdPZKr82ABw,0izKfMblL8LX6Bv2wG3Cy7",2019-03-16,https://i.scdn.co/image/ab67616d0000b27311fb08374cb2e789955a377b,45,3EKKIR8be1kfAAwaz1fzyS,2019
0.0627,0.47,0.85,0.0363,0.148,149.876,Hero (feat. Christina Perri),"Cash Cash,Christina Perri","1LOB7jTeEV14pHai6EXSzF,7H55rcKCfwqkyDFH9wpKM6",2019-03-14,https://i.scdn.co/image/ab67616d0000b27336ab282c3f3b708467ec1fc4,57,0jPU39bL0SrCmYc1RwbFkX,2019
0.033,0.398,0.873,0.0523,0.149,128.8,Hero (feat. Christina Perri) - Deep Mix,"Cash Cash,Christina Perri","1LOB7jTeEV14pHai6EXSzF,7H55rcKCfwqkyDFH9wpKM6",2019-03-14,https://i.scdn.co/image/ab67616d0000b273ae14c410d41230ca2c277716,50,7os1J5P6JqIxKSxq71QuQC,2019
0.331,0.68,0.578,0.04,0.341,145.038,Better Now,Post Malone,246dkjvS1zLTtiykXe5h60,2019-03-14,https://i.scdn.co/image/ab67616d0000b273b1c4b76e23414c9f20242268,84,7dt6x5M1jzdTEt8oCbisTK,2019
0.176,0.694,0.77,0.149,0.163,125.905,In My Mind,"Dynoro,Gigi D'Agostino","3v6Ji4uoWtKRkhuDUaxi9n,1OAjDaKgg00KCUYqDe68un",2019-03-14,https://i.scdn.co/image/ab67616d0000b27328a8a05c3a7ba952c7615ab9,82,0E9ZjEAyAwOXZ7wJC0PD33,2019
0.934,0.351,0.296,0.0333,0.12,115.284,lovely (with Khalid),"Billie Eilish,Khalid","6qqNVTkY8uBg9cP3Jd7DAH,6LuN9FCkKOj5PcnpouEgny",2019-03-13,https://i.scdn.co/image/ab67616d0000b2738a3f0a3ca7929dea23cd274c,90,0u2P5u6lvoDfwTYjAADbn4,2019
0.269,0.625,0.731,0.0543,0.631,95.882,Too Good At Goodbyes - Galantis Remix,"Sam Smith,Galantis","2wY79sveU1sp5g7SokKOiI,4sTQVOfp9vEMCemLw50sbu",2019-03-10,https://i.scdn.co/image/ab67616d0000b273a0868d86c62c48ccf23d3c0a,47,73iA9tbFNvev9M8Q83Q93D,2019
0.394,0.636,0.539,0.0326,0.119,90.013,Urges,Lastlings,0M7GyeyRi2fG8c1LdP4jhi,2019-03-05,https://i.scdn.co/image/ab67616d0000b273d02cdb814763d53a21fc5fe1,30,6SpLNCSAXgeQKTgQ8oF9C5,2019
0.029,0.606,0.636,0.0434,0.0768,127.981,Coming Home,"Dash Berlin,Bo Bruce","1xT5p0VBpnZDrvVSjX9sri,4N2lZcytbZifGelhVEpMeK",2019-03-03,https://i.scdn.co/image/ab67616d0000b27353e792d10320c433262e7ac8,47,5b1k8soHjvcK3yfS1KGLEC,2019
0.00509,0.724,0.884,0.0792,0.414,127.976,Waiting For Love - Carnage & Headhunterz Remix,Avicii,1vCWHaC5f2uS3yhpwWbIA6,2019-03-01,https://i.scdn.co/image/ab67616d0000b273d441884f335af3570f92b732,43,0sle4wVReAnJFNTNWxMrY5,2019
0.0618,0.33,0.793,0.155,0.279,180.162,No Regrets (feat. Krewella),"KSHMR,Yves V,Krewella","2wX6xSig4Rig5kZU6ePlWe,47BEc2RoW53owMyxacXWdV,0Cd6nHYwecCNM1sVEXKlYr",2019-03-01,https://i.scdn.co/image/ab67616d0000b2737ff8646b393f97f8c30ed372,57,58hjBuGWj43LQ6WjN3ZQAK,2019
0.0482,0.621,0.685,0.0565,0.398,129.951,Starflight,"R3HAB,Skytech","6cEuCEZu7PAE9ZSzLLc2oQ,4CrDEHL7ysNabeYvL3xjUX",2019-02-26,https://i.scdn.co/image/ab67616d0000b273108ef98193d23dee55934884,41,2ayFvkO2Nq2lkfiKXDB08h,2019
0.0214,0.517,0.793,0.0367,0.176,90.06,Are You Lonely (feat. ISÁK),"Steve Aoki,Alan Walker,ISÁK","77AiFEVeAVj2ORpC85QVJs,7vk5e3vY1uw9plTHJAMwjN,2LGU3PxihjIK5SUeCVcdFl",2019-02-24,https://i.scdn.co/image/ab67616d0000b27389aa4ca4c93a9189807981a0,39,52EB2Gk1nkxZmbomJOXUde,2019
0.129,0.44,0.635,0.0326,0.327,128.133,No Sleep (feat. Bonn),"Martin Garrix,Bonn","60d24wfXkVzDSfLS6hyCjZ,7Io0XduXk7aOHFHA7sLru2",2019-02-21,https://i.scdn.co/image/ab67616d0000b273873e1c2c6469d8050884062b,66,1ahVFh0ViDZr8LvkEVlq3B,2019
0.0139,0.53,0.777,0.0515,0.413,144.016,Just For A Moment (feat. Iselin),"Gryffin,Iselin","2ZRQcIgzPCVaT9XKhXZIzh,3rjHIPFed2qITXAWvArRtp",2019-02-21,https://i.scdn.co/image/ab67616d0000b2733faa70ca1fbf7ee2ee46d526,48,66U2Ud0RBGfQ0ZQrI2m8FC,2019
0.00304,0.562,0.968,0.116,0.132,140.069,Ready To Rave,"W&W,Armin van Buuren","2rTo8KIkBTFjQS7VvaKYQ4,0SfsnGyD8FpIN4U4WCkBZ5",2019-02-21,https://i.scdn.co/image/ab67616d0000b273983c38b58152dad071f948a8,18,0OHNgFbrZmGltEeP9tq8ze,2019
0.00264,0.732,0.75,0.231,0.401,155.096,XO Tour Llif3,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,2019-02-21,https://i.scdn.co/image/ab67616d0000b27341b41e6f7924e530a9b00f9c,86,7GX5flRQZVHRAGd6B4TmDO,2019
0.0529,0.664,0.941,0.0538,0.588,128.017,All My Love (feat. Conor Maynard) - Sagan Remix,"Cash Cash,Conor Maynard,Sagan","1LOB7jTeEV14pHai6EXSzF,6mU8ucezzms5I2kNH6HNlu,5JHw3zW4kgwIZlh33geR1K",2019-02-21,https://i.scdn.co/image/ab67616d0000b2739008fd4f9654c34e5cc1a561,2,2ahVZ2x6SR3v79yxeh9q17,2019
0.342,0.582,0.681,0.0458,0.273,95.995,Crashing (feat. Bahari),"ILLENIUM,Bahari","45eNHdiiabvmbp4erw26rg,0fs8oBR1rx7JIXZi75h7Uu",2019-02-20,https://i.scdn.co/image/ab67616d0000b27312498478716b9faf4bbfe8cd,54,7egj375ez0KtF3bYCfAHdZ,2019
0.0122,0.428,0.886,0.208,0.108,132.176,Dragon,NWYR,558dSyN1mMqsKrEBcKJ2p0,2019-02-19,https://i.scdn.co/image/ab67616d0000b2733d9202abc3ad51772d680e46,39,3nClnL9F0yg0sn5T5N5FBo,2019
0.0635,0.647,0.795,0.0372,0.409,127.992,Better When You're Gone,"David Guetta,Brooks,Loote","1Cs0zKBU1kc0i8ypK3B9ai,4mHAu7NX2UNsnGXjviBD9e,00TKPo9MxwZ0j4ooveIxWZ",2019-02-19,https://i.scdn.co/image/ab67616d0000b2733b9662b667e21cbbaf8565bd,67,4Tvw0lweq9l2JPQKFbpbBQ,2019
0.00252,0.604,0.934,0.0672,0.322,126.012,Antares,DubVision,3XINWZaloea97SIRiyTJxX,2019-02-19,https://i.scdn.co/image/ab67616d0000b273c96d974149637229652b376a,30,71K3X37anJmwBNyTqvKC2A,2019
0.225,0.6,0.663,0.0477,0.286,121.07,Story of My Life,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,2019-02-16,https://i.scdn.co/image/ab67616d0000b2732f76b797c382bedcafdf45e1,85,4nVBt6MZDDP6tRVdQTgxJg,2019
0.17,0.407,0.789,0.282,0.687,92.933,Selfish,"Dimitri Vegas & Like Mike,Era Istrefi,Dimitri Vegas","73jBynjsVtofjRpdpRAJGk,4poL7YCSkG7kMnWjAdDU91,2HkAI0YrEcgoR8QdaURqhO",2019-02-16,https://i.scdn.co/image/ab67616d0000b27308d4d37f86c2249b9752e82d,52,6xUy203RnyyOfbqf96Nven,2019
0.135,0.548,0.839,0.0644,0.314,98.932,Tie Me Down (with Elley Duhé),"Gryffin,Elley Duhé","2ZRQcIgzPCVaT9XKhXZIzh,67MNhiAICFY6Pwc2YxCO0K",2019-02-13,https://i.scdn.co/image/ab67616d0000b2732ebfbbd6e66e5bb54f30fb0f,72,4QVS8YCpK71R4FsxSMCjhP,2019
0.316,0.741,0.613,0.0354,0.271,115.031,Oceans Away - Sam Feldt Remix,"A R I Z O N A,Sam Feldt","7hOGhpa8RMSuDOWntGIAJt,20gsENnposVs2I4rQ5kvrf",2019-02-11,https://i.scdn.co/image/ab67616d0000b27383ae7e6dc6fe9945c07b81ec,53,78mNkiUBAwHqjT0QOeEqqg,2019
0.0583,0.516,0.786,0.106,0.182,130.069,Everything,"R3HAB,Skytech","6cEuCEZu7PAE9ZSzLLc2oQ,4CrDEHL7ysNabeYvL3xjUX",2019-02-11,https://i.scdn.co/image/ab67616d0000b273e50a0b6f1e74b5c2d1483a4d,47,0MES9KxrW8EOE7xE8QoZUz,2019
0.000251,0.668,0.94,0.164,0.299,128.041,Kolkata,"KSHMR,JDG,Mariana BO","2wX6xSig4Rig5kZU6ePlWe,7oqJesfsNfHYYN6bEKR6UP,2cFzYhiHqYS7o8ZIM9WD22",2019-02-09,https://i.scdn.co/image/ab67616d0000b273442b3ddeb28fecd73559458b,45,3QkIM5vZGtd0VgK0eDfSmV,2019
0.00834,0.233,0.923,0.0457,0.145,102.011,The Grid,Ummet Ozcan,7e1BNCygl2Gf7CX8LrByPv,2019-02-08,https://i.scdn.co/image/ab67616d0000b273381f00f7c479bf9e2a1e2520,32,7i8OCYUCt76BjxFPB6bYNY,2019
0.0797,0.654,0.76,0.045,0.41,99.945,Sorry,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,2019-02-08,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,84,09CtPGIpYB4BrO8qb1RGsF,2019
0.816,0.511,0.363,0.041,0.169,144.892,ocean eyes,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,2019-02-07,https://i.scdn.co/image/ab67616d0000b273a9f6c04ba168640b48aa5795,82,7hDVYcQq6MxkdJGweuCtl9,2019
0.00897,0.589,0.958,0.133,0.216,128.001,Shuttin It Down,"Maddix,Kris Kiss","0RMeG9M8QFzss9bAbq99KA,3Hzok9apHnCGDDkGltQcMg",2019-02-05,https://i.scdn.co/image/ab67616d0000b2739ff317ad4cff9c86c21923fb,35,0lTIMAG4gTMux3zh5RvMKZ,2019
0.000315,0.736,0.982,0.143,0.767,128.056,Get Down,RetroVision,6heMlLFM6RDDHRz99uKMqS,2019-02-05,https://i.scdn.co/image/ab67616d0000b2737fc64cde146cb9e984a8c8fe,46,7HbGgElHEx4fpyzHYtfiox,2019
0.82,0.681,0.34,0.0339,0.417,129.98,Superhero,Lauv,5JZ7CnR6gTvEMKX4g70Amv,2019-02-05,https://i.scdn.co/image/ab67616d0000b27334a512edc868f3b63c3e453e,65,1Fo4OvzP9PThFKMeMIAEYu,2019
0.49,0.755,0.625,0.0896,0.374,147.02,There's No Way (feat. Julia Michaels),"Lauv,Julia Michaels","5JZ7CnR6gTvEMKX4g70Amv,0ZED1XzwlLHW4ZaG4lOT6m",2019-02-05,https://i.scdn.co/image/ab67616d0000b273b67fed8dfcaac831401be9bf,1,2hnxrRNzF74mdDzpQZQukQ,2019
0.204,0.445,0.803,0.0964,0.4,123.502,You're Not Alone (feat. Kiiara),"Don Diablo,Kiiara","1l2ekx5skC4gJH8djERwh1,4u5smJBskI6Adzv08PuiUP",2019-02-04,https://i.scdn.co/image/ab67616d0000b273240b216f3cf9607e429b129a,42,3ydQm9YPQIbmU3nA0FYdjB,2019
0.000353,0.422,0.778,0.0679,0.305,132.028,The Melody (ASOT 900 - Part 2) [Tune Of The Week],"NWYR,Andrew Rayel","558dSyN1mMqsKrEBcKJ2p0,1UtBjqMZBAmqIPlDrKu7Tr",2019-02-04,https://i.scdn.co/image/ab67616d0000b2733f53f7116bce9d41ac635c1e,10,2Yw68sZzdrCznUN7623NzV,2019
0.00303,0.577,0.997,0.0912,0.597,127.997,Encore - DJ Afrojack & SAYMYNAME Remix,"DJ MERCER,DJ Afrojack,SAYMYNAME","76jWEh2CVKVbxZT88Yn71i,25ewyBjApCPuh0atQYwbiI,1PP0a3KRZiaqtahgtJ3bdv",2019-02-04,https://i.scdn.co/image/ab67616d0000b27303f3c36b3feb473c1fe41779,30,56g8IXvGirzACIT4kLoOK3,2019
0.00211,0.743,0.933,0.048,0.459,128.007,Bringin It Back,Afrojack,4D75GcNG95ebPtNvoNVXhz,2019-02-04,https://i.scdn.co/image/ab67616d0000b27394f5eca7743ad5fdadd6693c,33,7ceWpqh2FaUnRQmM9ys4es,2019
0.00482,0.815,0.935,0.08,0.541,126.013,Cobra,Magnificence,5zfDGV6C2Xwns1g773GF3N,2019-02-04,https://i.scdn.co/image/ab67616d0000b273e79896a17e7f462831f5b968,24,5SPAhRgBoQuLPwKwXVScpJ,2019
0.0992,0.607,0.949,0.197,0.26,127.805,Leaving,Blinders,26JVnujQQ3lEML8t9p3X1J,2019-02-04,https://i.scdn.co/image/ab67616d0000b2732f079faf10ea9f1c143571f2,41,29Ddz0FZ4c3ICEs1CNQ9nX,2019
0.0115,0.621,0.874,0.0687,0.555,126.964,Another Life - DubVision Remix,"Afrojack,David Guetta,Ester Dean,DubVision","4D75GcNG95ebPtNvoNVXhz,1Cs0zKBU1kc0i8ypK3B9ai,0v2Y5jwtcv8LiWNTRls1KM,3XINWZaloea97SIRiyTJxX",2019-02-04,https://i.scdn.co/image/ab67616d0000b2734757b4cf008bffeda477ce7b,22,7iefpa6pT7TSARrHKGe3VJ,2019
0.188,0.471,0.551,0.0326,0.195,135.866,Love's to Blame,for KING & COUNTRY,3sDbKMebVH2VYcRSl7u1VC,2019-02-04,https://i.scdn.co/image/ab67616d0000b273b3e7d09ce7493d8c41c43ac9,45,0ICLbQyVK7TaGKfAdPBCFa,2019
0.0213,0.567,0.951,0.0388,0.267,138.03,Metaphor,"Alok,Timmy Trumpet","0NGAZxHanS9e0iNHpR8f2W,0CbeG1224FS58EUx4tPevZ",2019-02-04,https://i.scdn.co/image/ab67616d0000b2739e9b174ce85e4f10f431419e,56,1UTXQrmAL4oladIwc1PWSh,2019
0.0863,0.663,0.675,0.0359,0.176,101.004,Lost in the Fire,"Gesaffelstein,The Weeknd","3hteYQFiMFbJY7wS0xDymP,1Xyo4u8uXC1ZmMpatF05PJ",2019-02-04,https://i.scdn.co/image/ab67616d0000b273b5afba489a7f5a5c1f101f56,0,7wFybC8jBH3zE139OpCtpG,2019
0.164,0.775,0.816,0.0281,0.753,98.219,As Long as You Love Me,Backstreet Boys,5rSXSAkZ67PYJSvpUpkOr7,2019-02-04,https://i.scdn.co/image/ab67616d0000b273dafd4b9261a1ab9acd53a53d,64,00WvmRXTkPBZNhhRK3xfdy,2019
0.536,0.522,0.385,0.0288,0.236,89.792,Happier,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2019-02-02,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,83,2RttW7RAu5nOAfq6YFvApB,2019
0.0173,0.623,0.84,0.123,0.539,123.068,Happy Now - R3HAB Remix,"Kygo,Sandro Cavazza,R3HAB","23fqKkggKUBHNkbKtXEls4,5JYo7gm2dkyLLlWHjxS7Dy,6cEuCEZu7PAE9ZSzLLc2oQ",2019-02-01,https://i.scdn.co/image/ab67616d0000b273cac2df3f2972424c501a3d75,58,7AkLPOwjju8taQCJCaIUts,2019
0.115,0.797,0.862,0.102,0.867,127.999,Mi Gente - Cedric Gervais Remix,"J Balvin,Willy William,Cedric Gervais","1vyhD5VmyZ7KMfW5gqLgo5,4RSyJzf7ef6Iu2rnLdabNq,4Wjf8diP59VmPG7fi4y724",2019-02-01,https://i.scdn.co/image/ab67616d0000b273ca762aa69ec481f353f2e4f9,44,71uiOC9BjtKy1bKAqdUrxx,2019
0.00883,0.546,0.975,0.122,0.0995,150.013,It's Time (feat. Bruce Buffer),"Steve Aoki,Laidback Luke,Bruce Buffer","77AiFEVeAVj2ORpC85QVJs,53cQZtWDwDJwVCNZlfJ6Qk,43cuZqbxMT6SJMCm9uAU36",2019-02-01,https://i.scdn.co/image/ab67616d0000b273711c8006bf26602a6a19549d,46,6Cf1Wwca5bDPYhj5npAxYR,2019
0.176,0.599,0.733,0.203,0.534,102.211,i'm so tired...,"Lauv,Troye Sivan","5JZ7CnR6gTvEMKX4g70Amv,3WGpXCj9YhhfX11TToZcXP",2019-02-01,https://i.scdn.co/image/ab67616d0000b273923d879fb957411a7504fa57,4,7COXchtUOMd6uIT6HvmRaI,2019
0.000428,0.607,0.942,0.0857,0.164,150.074,This Feeling (feat. Kelsea Ballerini) - Afrojack & Disto Remix,"The Chainsmokers,Kelsea Ballerini,Afrojack,DISTO","69GGBxA162lTqCwzJG5jLp,3RqBeV12Tt7A8xH3zBDDUF,4D75GcNG95ebPtNvoNVXhz,1uodYnEBYYgZsExzoMeiGl",2019-01-31,https://i.scdn.co/image/ab67616d0000b273e2cbe3b4d99d02342d19b6a1,52,1zZ8DfrLf4fQgARxIKOs20,2019
0.148,0.728,0.794,0.0635,0.523,112.071,All I Wanna Do,Martin Jensen,4ehtJnVumNf6xzSCDk8aLB,2019-01-29,https://i.scdn.co/image/ab67616d0000b273dc9b9ea4dd81398e7660b5c9,56,1Cq23W4ZxHTY8QbP40qjEc,2019
0.016,0.685,0.902,0.0429,0.472,104.979,Distance,"Nicky Romero,Olivia Holt","5ChF3i92IPZHduM7jN3dpg,188VINPQh5dyNfLUkevKqf",2019-01-26,https://i.scdn.co/image/ab67616d0000b273e612fecc9a076ff89c252736,0,2vMeBPjULSBy2kY2f9ocAj,2019
0.00918,0.682,0.946,0.0585,0.621,127.994,Pulverturm - Tiësto's Big Room Remix,"Niels Van Gogh,Tiësto","6L8Co7Voup4dISwbSl3owl,2o5jDhtHVPhrJdv3cEQ99Z",2019-01-26,https://i.scdn.co/image/ab67616d0000b27365170d8808f20e8660a6673c,0,2uO3KjyA2RcBBZorC0HzaL,2019
0.179,0.651,0.617,0.0309,0.591,121.977,Forever Young,"John De Sohn,LIAMOO","3TVjdmhfFoYJLgBEkkZTBm,1SU2pMMSbU1hqWyFXp97Br",2019-01-25,https://i.scdn.co/image/ab67616d0000b273a21da8cbcee1d0e640df539c,60,0o9bHFc8Lt5tZFvTjNZTNf,2019
